date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized
2023-01-08,ZA100YFS,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,95.0,36.0,100.0,67.0,89.0,70.0,33.0,1.0,100.0,100.0
2023-01-09,ZA100YFS,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,67.0,89.0,70.0,33.0,1.0,100.0,100.0
2023-01-10,ZA100YFS,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,95.0,36.0,100.0,67.0,89.0,70.0,33.0,1.0,100.0,100.0
2023-01-01,ZA100YGX,ST8000DM002,8001563222016,0,100.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,94.0,71.0,35.0,100.0,100.0,100.0
2023-01-02,ZA100YGX,ST8000DM002,8001563222016,0,72.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,94.0,71.0,36.0,1.0,100.0,100.0
2023-01-03,ZA100YGX,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,94.0,71.0,36.0,1.0,100.0,100.0
2023-01-04,ZA100YGX,ST8000DM002,8001563222016,0,76.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,94.0,71.0,35.0,1.0,100.0,100.0
2023-01-05,ZA100YGX,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,94.0,71.0,36.0,1.0,100.0,100.0
2023-01-06,ZA100YGX,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,94.0,71.0,36.0,1.0,100.0,100.0
2023-01-07,ZA100YGX,ST8000DM002,8001563222016,0,76.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,94.0,71.0,36.0,1.0,100.0,100.0
2023-01-08,ZA100YGX,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,94.0,71.0,36.0,1.0,100.0,100.0
2023-01-09,ZA100YGX,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,94.0,71.0,35.0,1.0,100.0,100.0
2023-01-10,ZA100YGX,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,94.0,71.0,36.0,1.0,100.0,100.0
2023-01-01,ZA100YL1,ST8000DM002,8001563222016,0,71.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,72.0,67.0,36.0,1.0,100.0,100.0
2023-01-02,ZA100YL1,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,72.0,67.0,36.0,1.0,100.0,100.0
2023-01-03,ZA100YL1,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,72.0,67.0,36.0,1.0,100.0,100.0
2023-01-04,ZA100YL1,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,72.0,67.0,37.0,1.0,100.0,100.0
2023-01-05,ZA100YL1,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,72.0,67.0,36.0,1.0,100.0,100.0
2023-01-06,ZA100YL1,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,72.0,67.0,36.0,1.0,100.0,100.0
2023-01-07,ZA100YL1,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,72.0,67.0,36.0,1.0,100.0,100.0
2023-01-08,ZA100YL1,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,72.0,67.0,36.0,1.0,100.0,100.0
2023-01-09,ZA100YL1,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,72.0,67.0,37.0,1.0,100.0,100.0
2023-01-10,ZA100YL1,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,72.0,67.0,36.0,1.0,100.0,100.0
2023-01-01,ZA10140E,ST8000DM002,8001563222016,0,82.0,90.0,100.0,100.0,96.0,35.0,100.0,72.0,89.0,81.0,28.0,1.0,100.0,100.0
2023-01-02,ZA10140E,ST8000DM002,8001563222016,0,80.0,90.0,100.0,100.0,96.0,35.0,100.0,72.0,89.0,81.0,28.0,1.0,100.0,100.0
2023-01-03,ZA10140E,ST8000DM002,8001563222016,0,81.0,90.0,100.0,100.0,64.0,35.0,100.0,73.0,89.0,81.0,27.0,1.0,100.0,100.0
2023-01-04,ZA10140E,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,69.0,35.0,100.0,72.0,89.0,81.0,28.0,1.0,100.0,100.0
2023-01-05,ZA10140E,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,71.0,35.0,100.0,73.0,89.0,81.0,27.0,1.0,100.0,100.0
2023-01-06,ZA10140E,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,73.0,35.0,100.0,73.0,89.0,81.0,27.0,1.0,100.0,100.0
2023-01-07,ZA10140E,ST8000DM002,8001563222016,0,84.0,90.0,100.0,100.0,74.0,35.0,100.0,73.0,89.0,81.0,27.0,1.0,100.0,100.0
2023-01-08,ZA10140E,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,75.0,35.0,100.0,72.0,89.0,81.0,28.0,1.0,100.0,100.0
2023-01-09,ZA10140E,ST8000DM002,8001563222016,0,68.0,90.0,100.0,100.0,76.0,35.0,100.0,72.0,89.0,81.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10140E,ST8000DM002,8001563222016,0,84.0,90.0,100.0,100.0,76.0,35.0,100.0,72.0,89.0,81.0,28.0,1.0,100.0,100.0
2023-01-01,ZA101986,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,93.0,35.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0
2023-01-02,ZA101986,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,93.0,35.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-03,ZA101986,ST8000DM002,8001563222016,0,84.0,88.0,100.0,100.0,93.0,35.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-04,ZA101986,ST8000DM002,8001563222016,0,81.0,88.0,100.0,100.0,93.0,35.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0
2023-01-05,ZA101986,ST8000DM002,8001563222016,0,78.0,88.0,100.0,100.0,93.0,35.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-06,ZA101986,ST8000DM002,8001563222016,0,78.0,88.0,100.0,100.0,93.0,35.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-07,ZA101986,ST8000DM002,8001563222016,0,64.0,88.0,100.0,100.0,93.0,35.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0
2023-01-08,ZA101986,ST8000DM002,8001563222016,0,76.0,88.0,100.0,100.0,93.0,35.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0
2023-01-09,ZA101986,ST8000DM002,8001563222016,0,80.0,88.0,100.0,100.0,93.0,35.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0
2023-01-10,ZA101986,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,93.0,35.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-01,ZA101BHY,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,91.0,67.0,28.0,1.0,100.0,100.0
2023-01-02,ZA101BHY,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,73.0,91.0,67.0,27.0,1.0,100.0,100.0
2023-01-03,ZA101BHY,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,91.0,66.0,28.0,1.0,100.0,100.0
2023-01-04,ZA101BHY,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,73.0,91.0,66.0,27.0,1.0,100.0,100.0
2023-01-05,ZA101BHY,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,91.0,66.0,28.0,1.0,100.0,100.0
2023-01-06,ZA101BHY,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,96.0,36.0,100.0,73.0,91.0,66.0,27.0,1.0,100.0,100.0
2023-01-07,ZA101BHY,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,91.0,66.0,28.0,1.0,100.0,100.0
2023-01-08,ZA101BHY,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,91.0,66.0,29.0,1.0,100.0,100.0
2023-01-09,ZA101BHY,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,91.0,66.0,28.0,1.0,100.0,100.0
2023-01-10,ZA101BHY,ST8000DM002,8001563222016,0,100.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,91.0,66.0,28.0,100.0,100.0,100.0
2023-01-01,ZA101JHT,ST8000DM002,8001563222016,0,100.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,90.0,69.0,35.0,100.0,100.0,100.0
2023-01-02,ZA101JHT,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,90.0,69.0,36.0,1.0,100.0,100.0
2023-01-03,ZA101JHT,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,90.0,69.0,35.0,1.0,100.0,100.0
2023-01-04,ZA101JHT,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,90.0,69.0,36.0,1.0,100.0,100.0
2023-01-05,ZA101JHT,ST8000DM002,8001563222016,0,74.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,90.0,69.0,36.0,1.0,100.0,100.0
2023-01-06,ZA101JHT,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,90.0,69.0,36.0,1.0,100.0,100.0
2023-01-07,ZA101JHT,ST8000DM002,8001563222016,0,70.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,90.0,69.0,35.0,1.0,100.0,100.0
2023-01-08,ZA101JHT,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,90.0,69.0,35.0,1.0,100.0,100.0
2023-01-09,ZA101JHT,ST8000DM002,8001563222016,0,70.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,90.0,69.0,35.0,1.0,100.0,100.0
2023-01-10,ZA101JHT,ST8000DM002,8001563222016,0,78.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,90.0,69.0,35.0,1.0,100.0,100.0
2023-01-01,ZA101M65,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,86.0,71.0,33.0,1.0,100.0,100.0
2023-01-02,ZA101M65,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,86.0,71.0,33.0,1.0,100.0,100.0
2023-01-03,ZA101M65,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,86.0,71.0,33.0,1.0,100.0,100.0
2023-01-04,ZA101M65,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,86.0,71.0,33.0,1.0,100.0,100.0
2023-01-05,ZA101M65,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,86.0,71.0,33.0,1.0,100.0,100.0
2023-01-06,ZA101M65,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,86.0,71.0,33.0,1.0,100.0,100.0
2023-01-07,ZA101M65,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,86.0,71.0,33.0,1.0,100.0,100.0
2023-01-08,ZA101M65,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,86.0,71.0,33.0,1.0,100.0,100.0
2023-01-09,ZA101M65,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,86.0,71.0,33.0,1.0,100.0,100.0
2023-01-10,ZA101M65,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,86.0,71.0,33.0,1.0,100.0,100.0
2023-01-01,ZA101M6N,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,93.0,65.0,37.0,1.0,100.0,100.0
2023-01-02,ZA101M6N,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,93.0,65.0,37.0,1.0,100.0,100.0
2023-01-03,ZA101M6N,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,93.0,65.0,37.0,1.0,100.0,100.0
2023-01-04,ZA101M6N,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,93.0,65.0,37.0,1.0,100.0,100.0
2023-01-05,ZA101M6N,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,93.0,65.0,37.0,1.0,100.0,100.0
2023-01-06,ZA101M6N,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,93.0,65.0,37.0,1.0,100.0,100.0
2023-01-07,ZA101M6N,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,93.0,65.0,37.0,1.0,100.0,100.0
2023-01-08,ZA101M6N,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,93.0,65.0,37.0,1.0,100.0,100.0
2023-01-09,ZA101M6N,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,62.0,93.0,65.0,38.0,1.0,100.0,100.0
2023-01-10,ZA101M6N,ST8000DM002,8001563222016,0,70.0,84.0,100.0,100.0,96.0,36.0,100.0,62.0,93.0,65.0,38.0,1.0,100.0,100.0
2023-01-01,ZA101MF2,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,71.0,9.0,70.0,29.0,1.0,100.0,100.0
2023-01-02,ZA101MF2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,100.0,72.0,9.0,70.0,28.0,1.0,100.0,100.0
2023-01-03,ZA101MF2,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,95.0,36.0,100.0,71.0,9.0,70.0,29.0,1.0,100.0,100.0
2023-01-04,ZA101MF2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,100.0,72.0,9.0,70.0,28.0,1.0,100.0,100.0
2023-01-05,ZA101MF2,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,95.0,36.0,100.0,72.0,9.0,70.0,28.0,1.0,100.0,100.0
2023-01-06,ZA101MF2,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,71.0,9.0,70.0,29.0,1.0,100.0,100.0
2023-01-07,ZA101MF2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,100.0,71.0,9.0,70.0,29.0,1.0,100.0,100.0
2023-01-08,ZA101MF2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,100.0,70.0,9.0,70.0,30.0,1.0,100.0,100.0
2023-01-09,ZA101MF2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,100.0,71.0,9.0,70.0,29.0,1.0,100.0,100.0
2023-01-10,ZA101MF2,ST8000DM002,8001563222016,0,71.0,84.0,100.0,100.0,95.0,36.0,100.0,70.0,8.0,70.0,30.0,1.0,100.0,100.0
2023-01-01,ZA101MNA,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,84.0,66.0,34.0,1.0,100.0,100.0
2023-01-02,ZA101MNA,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,84.0,66.0,34.0,1.0,100.0,100.0
2023-01-03,ZA101MNA,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,84.0,66.0,34.0,1.0,100.0,100.0
2023-01-04,ZA101MNA,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,84.0,66.0,34.0,1.0,100.0,100.0
2023-01-05,ZA101MNA,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,84.0,66.0,34.0,1.0,100.0,100.0
2023-01-06,ZA101MNA,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,84.0,66.0,34.0,1.0,100.0,100.0
2023-01-07,ZA101MNA,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,84.0,66.0,34.0,1.0,100.0,100.0
2023-01-08,ZA101MNA,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,84.0,66.0,34.0,1.0,100.0,100.0
2023-01-09,ZA101MNA,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,84.0,66.0,34.0,1.0,100.0,100.0
2023-01-10,ZA101MNA,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,84.0,66.0,34.0,1.0,100.0,100.0
2023-01-01,ZA102GFW,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,38.0,100.0,59.0,83.0,69.0,41.0,1.0,100.0,100.0
2023-01-02,ZA102GFW,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,38.0,100.0,59.0,83.0,69.0,41.0,1.0,100.0,100.0
2023-01-03,ZA102GFW,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,92.0,38.0,100.0,59.0,83.0,69.0,41.0,1.0,100.0,100.0
2023-01-04,ZA102GFW,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,92.0,38.0,100.0,58.0,83.0,68.0,42.0,1.0,100.0,100.0
2023-01-05,ZA102GFW,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,38.0,100.0,58.0,83.0,68.0,42.0,1.0,100.0,100.0
2023-01-06,ZA102GFW,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,92.0,38.0,100.0,57.0,83.0,68.0,43.0,1.0,100.0,100.0
2023-01-07,ZA102GFW,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,38.0,100.0,58.0,83.0,68.0,42.0,21.0,100.0,100.0
2023-01-08,ZA102GFW,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,92.0,38.0,100.0,59.0,83.0,68.0,41.0,17.0,100.0,100.0
2023-01-09,ZA102GFW,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,38.0,100.0,58.0,83.0,68.0,42.0,16.0,100.0,100.0
2023-01-10,ZA102GFW,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,92.0,38.0,100.0,59.0,83.0,68.0,41.0,21.0,100.0,100.0
2023-01-01,ZA102KJD,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,92.0,35.0,100.0,62.0,100.0,100.0,38.0,1.0,100.0,100.0
2023-01-02,ZA102KJD,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,35.0,100.0,62.0,100.0,100.0,38.0,1.0,100.0,100.0
2023-01-03,ZA102KJD,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,92.0,35.0,100.0,62.0,100.0,100.0,38.0,1.0,100.0,100.0
2023-01-04,ZA102KJD,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,92.0,35.0,100.0,62.0,100.0,100.0,38.0,1.0,100.0,100.0
2023-01-05,ZA102KJD,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,35.0,100.0,62.0,100.0,100.0,38.0,1.0,100.0,100.0
2023-01-06,ZA102KJD,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,35.0,100.0,63.0,100.0,100.0,37.0,1.0,100.0,100.0
2023-01-07,ZA102KJD,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,35.0,100.0,62.0,100.0,100.0,38.0,1.0,100.0,100.0
2023-01-08,ZA102KJD,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,35.0,100.0,62.0,100.0,100.0,38.0,1.0,100.0,100.0
2023-01-09,ZA102KJD,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,92.0,35.0,100.0,63.0,100.0,100.0,37.0,1.0,100.0,100.0
2023-01-10,ZA102KJD,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,92.0,35.0,100.0,62.0,100.0,100.0,38.0,1.0,100.0,100.0
2023-01-01,ZA102L44,ST8000DM002,8001563222016,0,80.0,90.0,100.0,100.0,96.0,35.0,100.0,66.0,92.0,83.0,34.0,19.0,100.0,100.0
2023-01-02,ZA102L44,ST8000DM002,8001563222016,0,84.0,90.0,100.0,100.0,96.0,35.0,100.0,66.0,92.0,83.0,34.0,18.0,100.0,100.0
2023-01-03,ZA102L44,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,96.0,35.0,100.0,66.0,92.0,83.0,34.0,20.0,100.0,100.0
2023-01-04,ZA102L44,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,96.0,35.0,100.0,66.0,92.0,83.0,34.0,22.0,100.0,100.0
2023-01-05,ZA102L44,ST8000DM002,8001563222016,0,72.0,90.0,100.0,100.0,96.0,35.0,100.0,66.0,92.0,83.0,34.0,21.0,100.0,100.0
2023-01-06,ZA102L44,ST8000DM002,8001563222016,0,78.0,90.0,100.0,100.0,96.0,35.0,100.0,66.0,92.0,83.0,34.0,17.0,100.0,100.0
2023-01-07,ZA102L44,ST8000DM002,8001563222016,0,74.0,90.0,100.0,100.0,96.0,35.0,100.0,66.0,92.0,83.0,34.0,21.0,100.0,100.0
2023-01-08,ZA102L44,ST8000DM002,8001563222016,0,84.0,90.0,100.0,100.0,96.0,35.0,100.0,66.0,92.0,83.0,34.0,20.0,100.0,100.0
2023-01-09,ZA102L44,ST8000DM002,8001563222016,0,81.0,90.0,100.0,100.0,96.0,35.0,100.0,66.0,92.0,83.0,34.0,16.0,100.0,100.0
2023-01-10,ZA102L44,ST8000DM002,8001563222016,0,79.0,90.0,100.0,100.0,96.0,35.0,100.0,66.0,92.0,83.0,34.0,17.0,100.0,100.0
2023-01-01,ZA102QX6,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,45.0,100.0,66.0,85.0,61.0,34.0,1.0,100.0,100.0
2023-01-02,ZA102QX6,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,45.0,100.0,66.0,85.0,61.0,34.0,1.0,100.0,100.0
2023-01-03,ZA102QX6,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,93.0,45.0,100.0,66.0,85.0,61.0,34.0,1.0,100.0,100.0
2023-01-04,ZA102QX6,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,93.0,45.0,100.0,66.0,85.0,61.0,34.0,1.0,100.0,100.0
2023-01-05,ZA102QX6,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,45.0,100.0,66.0,85.0,61.0,34.0,1.0,100.0,100.0
2023-01-06,ZA102QX6,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,45.0,100.0,66.0,85.0,61.0,34.0,1.0,100.0,100.0
2023-01-07,ZA102QX6,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,93.0,45.0,100.0,66.0,85.0,61.0,34.0,1.0,100.0,100.0
2023-01-08,ZA102QX6,ST8000DM002,8001563222016,0,64.0,84.0,100.0,100.0,93.0,45.0,100.0,66.0,85.0,61.0,34.0,1.0,100.0,100.0
2023-01-09,ZA102QX6,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,45.0,100.0,66.0,85.0,61.0,34.0,1.0,100.0,100.0
2023-01-10,ZA102QX6,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,45.0,100.0,66.0,85.0,61.0,34.0,1.0,100.0,100.0
2023-01-01,ZA102WFC,ST8000DM002,8001563222016,0,74.0,91.0,100.0,100.0,92.0,34.0,98.0,72.0,100.0,100.0,28.0,13.0,100.0,100.0
2023-01-02,ZA102WFC,ST8000DM002,8001563222016,0,83.0,91.0,100.0,100.0,92.0,34.0,98.0,72.0,100.0,100.0,28.0,18.0,100.0,100.0
2023-01-03,ZA102WFC,ST8000DM002,8001563222016,0,84.0,91.0,100.0,100.0,92.0,34.0,98.0,72.0,100.0,100.0,28.0,23.0,100.0,100.0
2023-01-04,ZA102WFC,ST8000DM002,8001563222016,0,84.0,91.0,100.0,100.0,92.0,34.0,98.0,72.0,100.0,100.0,28.0,22.0,100.0,100.0
2023-01-05,ZA102WFC,ST8000DM002,8001563222016,0,71.0,91.0,100.0,100.0,92.0,34.0,98.0,72.0,100.0,100.0,28.0,19.0,100.0,100.0
2023-01-06,ZA102WFC,ST8000DM002,8001563222016,0,72.0,91.0,100.0,100.0,92.0,34.0,98.0,72.0,100.0,100.0,28.0,22.0,100.0,100.0
2023-01-07,ZA102WFC,ST8000DM002,8001563222016,0,83.0,91.0,100.0,100.0,92.0,34.0,98.0,72.0,100.0,100.0,28.0,22.0,100.0,100.0
2023-01-08,ZA102WFC,ST8000DM002,8001563222016,0,82.0,91.0,100.0,100.0,92.0,34.0,98.0,72.0,100.0,100.0,28.0,17.0,100.0,100.0
2023-01-09,ZA102WFC,ST8000DM002,8001563222016,0,76.0,91.0,100.0,100.0,92.0,34.0,98.0,72.0,100.0,100.0,28.0,22.0,100.0,100.0
2023-01-10,ZA102WFC,ST8000DM002,8001563222016,0,78.0,91.0,100.0,100.0,92.0,34.0,98.0,72.0,100.0,100.0,28.0,22.0,100.0,100.0
2023-01-01,ZA103B9F,ST8000DM002,8001563222016,0,82.0,88.0,100.0,100.0,93.0,34.0,100.0,67.0,100.0,100.0,33.0,1.0,100.0,100.0
2023-01-02,ZA103B9F,ST8000DM002,8001563222016,0,82.0,88.0,100.0,100.0,93.0,34.0,100.0,66.0,100.0,100.0,34.0,1.0,100.0,100.0
2023-01-03,ZA103B9F,ST8000DM002,8001563222016,0,78.0,88.0,100.0,100.0,93.0,34.0,100.0,67.0,100.0,100.0,33.0,1.0,100.0,100.0
2023-01-04,ZA103B9F,ST8000DM002,8001563222016,0,79.0,88.0,100.0,100.0,93.0,34.0,100.0,66.0,100.0,100.0,34.0,1.0,100.0,100.0
2023-01-05,ZA103B9F,ST8000DM002,8001563222016,0,82.0,88.0,100.0,100.0,93.0,34.0,100.0,66.0,100.0,100.0,34.0,1.0,100.0,100.0
2023-01-06,ZA103B9F,ST8000DM002,8001563222016,0,82.0,88.0,100.0,100.0,93.0,34.0,100.0,67.0,100.0,100.0,33.0,1.0,100.0,100.0
